user_id,country,sex,height,weight,age,years_cl,date_first,date_last,grades_count,grades_max,year_first,year_last,grade_first_fra,grade_last_fra,grade_mean_fra
16962,Brazil,0,184,83,33.0,16,2009-02-06 23:00:00,2010-02-13 23:00:00,137,62,2009,2010,6,7a,6c/+
34177,Brazil,0,185,63,28.0,13,2010-10-27 22:00:00,2011-02-13 23:00:00,5,49,2010,2011,6a,6b+/6c,6b+/6c
34183,Brazil,0,182,63,29.0,7,2010-10-16 22:00:00,2014-11-28 23:00:00,167,58,2010,2014,6a/+,7c/+,6c/+
48423,Brazil,0,170,73,35.0,6,2012-05-09 22:00:00,2013-04-30 22:00:00,4,42,2012,2013,5b+,6a/+,6a/+
18013,Brazil,0,170,63,41.0,27,2007-08-19 22:00:00,2017-06-24 22:00:00,237,68,2007,2017,8a/+,6c+/7a,7c
17821,Brazil,0,175,63,41.0,17,2007-02-09 23:00:00,2017-08-26 22:00:00,322,68,2007,2017,8a/+,6c/+,7a
51003,Brazil,0,183,73,29.0,8,2013-04-21 22:00:00,2017-03-23 23:00:00,56,57,2013,2017,7b,6b/+,6c/+
19908,Brazil,0,178,63,25.0,14,2008-02-06 23:00:00,2017-08-22 22:00:00,143,59,2008,2017,7a+,7a+,6c+/7a
35019,Brazil,0,172,63,28.0,10,2009-09-05 22:00:00,2011-02-25 23:00:00,9,51,2009,2011,7a+,7a+,6c
34205,Brazil,0,179,68,24.0,10,2010-08-28 22:00:00,2017-01-09 23:00:00,63,63,2010,2017,7b+/7c,7b+/7c,7a+/7b
19524,Brazil,0,178,68,36.0,17,2005-04-16 22:00:00,2010-05-29 22:00:00,90,56,2005,2010,7a/+,6b+,6c+
8631,Brazil,0,175,73,36.0,15,2006-10-11 22:00:00,2016-12-25 23:00:00,123,59,2006,2016,6b/+,6b/+,6c
4635,Brazil,1,163,53,29.0,19,2004-10-30 22:00:00,2017-09-03 22:00:00,274,64,2004,2017,7a+,7b,6c+
2916,Brazil,0,170,68,36.0,16,2002-06-30 22:00:00,2002-06-30 22:00:00,3,44,2002,2002,6a/+,6b+/6c,6a/+
4445,Brazil,0,179,83,43.0,22,2004-12-31 23:00:00,2012-10-09 22:00:00,40,53,2005,2012,6b+/6c,7a/+,6c/+
58368,Brazil,0,171,78,35.0,4,2013-12-31 23:00:00,2015-06-28 22:00:00,21,49,2014,2015,5a+,6a+/6b,6a+
64805,Brazil,0,174,68,29.0,16,2016-04-08 22:00:00,2016-07-26 22:00:00,38,64,2016,2016,7c,7b,7a+/7b
26723,Brazil,0,180,68,35.0,9,2009-06-28 22:00:00,2009-06-28 22:00:00,2,53,2009,2009,7b,6c/+,7a/+
19786,Brazil,0,183,73,37.0,24,2007-11-16 23:00:00,2011-09-30 22:00:00,29,62,2007,2011,7c+,7a+/7b,7b+
49730,Brazil,1,167,53,25.0,4,2013-05-10 22:00:00,2014-03-13 23:00:00,35,49,2013,2014,6b/+,6c/+,6b
38295,Brazil,1,164,53,35.0,16,2011-07-13 22:00:00,2017-03-11 23:00:00,73,53,2011,2017,6c/+,7a,6c
8398,Brazil,0,171,63,38.0,16,2007-08-22 22:00:00,2017-04-16 22:00:00,292,65,2007,2017,6,7a,7a+/7b
38291,Brazil,0,183,83,33.0,14,2013-04-20 22:00:00,2016-02-23 23:00:00,7,59,2013,2016,7b+,7b+,7b+
3715,Brazil,0,175,68,39.0,15,2010-02-12 23:00:00,2016-07-01 22:00:00,65,62,2010,2016,5c+,7a+,6c+/7a
43115,Brazil,0,170,58,24.0,8,2012-07-30 22:00:00,2012-07-30 22:00:00,3,40,2012,2012,6a+/6b,6,6a
43296,Brazil,1,159,63,34.0,8,2017-05-22 22:00:00,2017-05-22 22:00:00,2,42,2017,2017,6b/+,6b/+,6b/+
52985,Brazil,0,170,63,29.0,5,2014-07-27 22:00:00,2015-02-18 23:00:00,9,49,2014,2015,7a,6a+/6b,6b+/6c
19673,Brazil,0,187,73,38.0,23,1996-09-30 22:00:00,2017-08-10 22:00:00,176,66,1996,2017,7a,8b/+,7a/+
49068,Brazil,0,180,73,30.0,7,2013-09-22 22:00:00,2017-03-02 23:00:00,12,55,2013,2017,7a,7b,6c
34667,Brazil,0,170,58,29.0,11,2010-12-03 23:00:00,2013-05-30 22:00:00,66,64,2010,2013,6c/+,7b,7b
34665,Brazil,0,170,63,28.0,9,2012-01-21 23:00:00,2016-03-24 23:00:00,18,55,2012,2016,7b+,6b+/6c,7a/+
16403,Brazil,0,178,68,35.0,15,2006-10-06 22:00:00,2017-07-19 22:00:00,138,59,2006,2017,7a+/7b,7b,7a/+
43162,Brazil,0,182,73,36.0,12,2012-05-09 22:00:00,2014-10-07 22:00:00,47,57,2012,2014,6a/+,7c,6c
8490,Brazil,0,179,73,38.0,19,2002-08-31 22:00:00,2017-09-01 22:00:00,404,62,2002,2017,7a+,7a,6b+/6c
10417,Brazil,0,189,93,26.0,15,2005-04-30 22:00:00,2004-10-29 22:00:00,14,62,2005,2004,7a+,6c/+,7a+/7b
22770,Brazil,0,186,73,38.0,21,2008-07-27 22:00:00,2017-09-05 22:00:00,140,59,2008,2017,7a+,6b/+,6c+/7a
52964,Brazil,0,173,63,33.0,5,2014-03-12 23:00:00,2014-04-26 22:00:00,15,55,2014,2014,7b,7b,7a/+
36634,Brazil,0,171,68,33.0,8,2011-05-04 22:00:00,2012-01-20 23:00:00,8,46,2011,2012,5a,6a+/6b,6a
34563,Brazil,0,176,63,26.0,8,2012-10-27 22:00:00,2017-04-28 22:00:00,33,59,2012,2017,6b+,7a+,7a
3955,Brazil,1,161,48,40.0,15,2003-01-09 23:00:00,2002-12-04 23:00:00,3,44,2003,2002,6a+/6b,6b+/6c,6b/+
52969,Brazil,0,180,68,29.0,4,2013-11-29 23:00:00,2014-01-13 23:00:00,7,42,2013,2014,6a/+,6a+/6b,6a+
8458,Brazil,0,182,68,44.0,27,2005-05-21 22:00:00,2017-09-06 22:00:00,135,62,2005,2017,6c/+,5c+,6c+
43258,Brazil,0,176,68,27.0,6,2014-05-02 22:00:00,2013-03-09 23:00:00,11,53,2014,2013,6c/+,6b+/6c,6c+
8454,Brazil,0,170,73,42.0,17,2005-07-02 22:00:00,2005-09-23 22:00:00,12,49,2005,2005,6b,6a+/6b,6a
4186,Brazil,0,175,68,47.0,25,2004-09-06 22:00:00,2012-12-30 23:00:00,33,51,2004,2012,6b/+,7a+,6a+/6b
3632,Brazil,1,162,53,34.0,19,2014-06-20 22:00:00,2016-02-07 23:00:00,20,57,2014,2016,7b+,7a+,7a+/7b
64377,Brazil,1,167,53,30.0,6,2016-11-05 23:00:00,2017-09-02 22:00:00,24,42,2016,2017,6a/+,6a+/6b,6a
34720,Brazil,0,178,78,30.0,9,2010-10-09 22:00:00,2017-09-09 22:00:00,365,64,2010,2017,7a,6b+/6c,7a
59779,Brazil,0,180,73,27.0,2,2015-06-06 22:00:00,2015-08-14 22:00:00,4,46,2015,2015,6a+/6b,6c/+,6b/+
52893,Brazil,1,165,48,36.0,5,2013-10-12 22:00:00,2017-08-10 22:00:00,117,55,2013,2017,5a+,7a+,6b
26537,Brazil,0,175,63,25.0,14,2009-04-17 22:00:00,2011-05-20 22:00:00,30,62,2009,2011,7c,7b+,6c/+
3310,Brazil,0,182,63,38.0,16,2001-06-30 22:00:00,2014-04-20 22:00:00,111,64,2001,2014,6b+/6c,6b/+,7a+
34371,Brazil,0,175,63,31.0,10,2010-09-06 22:00:00,2014-11-07 23:00:00,114,66,2010,2014,8a+/8b,7b,7b+
43627,Brazil,0,176,58,28.0,9,2012-01-09 23:00:00,2012-11-26 23:00:00,26,57,2012,2012,6b/+,6c/+,6c+/7a
47190,Brazil,1,163,63,34.0,14,2003-04-07 22:00:00,2005-06-17 22:00:00,7,55,2003,2005,6,7a,6b/+
3329,Brazil,0,170,63,34.0,15,2002-11-14 23:00:00,2004-10-10 22:00:00,6,55,2002,2004,6b/+,7a,6c+/7a
60574,Brazil,0,174,68,33.0,9,2015-08-24 22:00:00,2017-08-29 22:00:00,155,59,2015,2017,7b,7b,7a
13013,Brazil,0,168,63,32.0,13,2006-10-11 22:00:00,2013-03-30 23:00:00,77,62,2006,2013,6c/+,7a+,7a/+
3338,Brazil,0,178,68,43.0,22,2002-08-31 22:00:00,2017-08-25 22:00:00,348,70,2002,2017,7b+,8a+/8b,7a+
43594,Brazil,0,180,73,37.0,6,2012-12-30 23:00:00,2013-01-11 23:00:00,6,42,2012,2013,6b/+,6b/+,6a
38083,Brazil,0,186,78,32.0,6,2011-10-12 22:00:00,2011-09-17 22:00:00,3,40,2011,2011,6a+/6b,5,5c
65208,Brazil,0,186,68,23.0,3,2017-02-24 23:00:00,2017-02-24 23:00:00,1,43,2017,2017,6b+,6b+,6b+
47008,Brazil,0,174,68,27.0,5,2012-10-24 22:00:00,2012-10-24 22:00:00,3,33,2012,2012,5a+,5b+,5b
30169,Brazil,0,167,53,29.0,8,2011-02-20 23:00:00,2011-04-21 22:00:00,8,57,2011,2011,7c,6b+/6c,6b+/6c
26776,Brazil,0,177,63,33.0,11,2012-11-28 23:00:00,2015-11-01 23:00:00,80,51,2012,2015,6a+/6b,6b+/6c,6b/+
12645,Brazil,1,163,48,37.0,14,2006-10-30 23:00:00,2004-05-31 22:00:00,6,46,2006,2004,6c/+,5a+,6a+/6b
50950,Brazil,0,179,63,28.0,5,2013-07-12 22:00:00,2017-03-19 23:00:00,122,57,2013,2017,6c/+,7b,6c/+
34783,Brazil,0,169,63,39.0,20,2009-07-20 22:00:00,2012-08-14 22:00:00,2,55,2009,2012,7b+,7b+,7b+
47171,Brazil,0,170,63,29.0,10,2014-03-03 23:00:00,2014-03-08 23:00:00,60,51,2014,2014,6a+/6b,6b+/6c,6b/+
22995,Brazil,0,182,63,35.0,14,2008-08-26 22:00:00,2017-08-16 22:00:00,157,57,2008,2017,7a,6,6c/+
34430,Brazil,0,171,63,32.0,14,2010-12-21 23:00:00,2017-08-26 22:00:00,42,57,2010,2017,6,7b+,6c+
26564,Brazil,0,160,58,40.0,10,2009-02-20 23:00:00,2011-06-19 22:00:00,15,44,2009,2011,6b/+,6a+/6b,6a/+
38098,Brazil,0,180,68,33.0,7,2012-02-11 23:00:00,2012-02-11 23:00:00,2,40,2012,2012,6a+/6b,6,6a/+
12660,Brazil,0,200,83,42.0,14,2005-08-15 22:00:00,2017-07-22 22:00:00,235,57,2005,2017,6c/+,7a+,6b+
26578,Brazil,0,175,73,31.0,10,2009-04-18 22:00:00,2016-09-18 22:00:00,167,64,2009,2016,6c/+,7c+,6c/+
31346,Brazil,1,160,53,34.0,10,2009-11-20 23:00:00,2010-02-05 23:00:00,6,49,2009,2010,6a/+,7a,6b+/6c
3488,Brazil,0,168,53,40.0,26,2003-01-31 23:00:00,2003-01-31 23:00:00,12,64,2003,2003,8a+/8b,7b,7c
44162,Brazil,0,182,78,42.0,5,2012-06-15 22:00:00,2015-08-14 22:00:00,48,49,2012,2015,5b+,6a/+,6a
47398,Brazil,0,169,63,22.0,5,2014-01-21 23:00:00,2014-12-05 23:00:00,10,49,2014,2014,6a+,5,6a+/6b
4854,Brazil,0,178,73,38.0,21,2002-04-22 22:00:00,2002-04-19 22:00:00,2,55,2002,2002,7b+,7a+,7b
35362,Brazil,1,181,63,38.0,8,2010-11-19 23:00:00,2016-07-29 22:00:00,242,57,2010,2016,6b+/6c,6c/+,6b+/6c
60073,Brazil,0,173,68,37.0,4,2015-06-27 22:00:00,2017-09-09 22:00:00,198,53,2015,2017,6,6b+/6c,6b
15962,Brazil,0,183,68,37.0,15,2007-01-19 23:00:00,2017-06-02 22:00:00,412,68,2007,2017,7c,7a+,7a/+
12211,Brazil,0,181,73,38.0,21,2007-02-03 23:00:00,2010-04-17 22:00:00,77,64,2007,2010,7a,6a+/6b,6c+/7a
33936,Brazil,0,181,68,33.0,8,2010-12-02 23:00:00,2013-07-20 22:00:00,71,53,2010,2013,5c+,6a+/6b,6a+/6b
13521,Brazil,0,171,68,38.0,15,2006-04-13 22:00:00,2014-09-13 22:00:00,137,57,2006,2014,7b,6b,6c/+
2214,Brazil,1,161,53,34.0,18,2002-07-08 22:00:00,2003-01-04 23:00:00,2,55,2002,2003,7a,7b+,7a+/7b
12214,Brazil,0,180,83,36.0,14,2006-08-11 22:00:00,2016-09-03 22:00:00,4,44,2006,2016,6b+/6c,6a+/6b,6a+/6b
37833,Brazil,0,175,68,30.0,6,2011-08-14 22:00:00,2013-01-07 23:00:00,21,46,2011,2013,6b+/6c,6b/+,6a+/6b
35348,Brazil,0,180,78,30.0,7,2011-01-04 23:00:00,2011-05-28 22:00:00,16,46,2011,2011,5b,6b/+,6a/+
22123,Brazil,0,178,73,39.0,16,2010-03-12 23:00:00,2011-11-08 23:00:00,32,55,2010,2011,6b+/6c,7b,6c+
60803,Brazil,0,185,78,30.0,5,2017-02-22 23:00:00,2017-02-22 23:00:00,2,42,2017,2017,6b/+,5b+,6a/+
22131,Brazil,0,167,58,36.0,14,2009-11-15 23:00:00,2014-08-10 22:00:00,86,62,2009,2014,7a/+,7b+,7a/+
26355,Brazil,0,186,78,31.0,9,2009-07-03 22:00:00,2011-11-14 23:00:00,19,46,2009,2011,6a/+,6c/+,6a
37848,Brazil,1,165,53,45.0,17,2011-07-23 22:00:00,2013-12-25 23:00:00,182,55,2011,2013,6a/+,6c/+,6b
59579,Brazil,0,170,63,33.0,14,2015-04-17 22:00:00,2016-08-14 22:00:00,19,57,2015,2016,7b,7b+,7b
5242,Brazil,0,178,68,38.0,17,2003-12-30 23:00:00,2009-10-06 22:00:00,6,59,2003,2009,7c,7b+,7b+
2311,Brazil,0,183,73,43.0,22,2002-05-28 22:00:00,2017-09-09 22:00:00,252,64,2002,2017,7a+,8a+/8b,6c+/7a
52680,Brazil,0,173,73,26.0,7,2014-03-09 23:00:00,2014-10-12 22:00:00,46,55,2014,2014,6c/+,5b+,6c
33975,Brazil,0,168,58,26.0,7,2011-02-01 23:00:00,2011-02-01 23:00:00,1,46,2011,2011,6c/+,6c/+,6c/+
37884,Brazil,0,173,83,33.0,7,2012-10-27 22:00:00,2014-11-21 23:00:00,17,46,2012,2014,6,5b+,6a/+
44564,Brazil,0,171,63,29.0,10,2012-07-01 22:00:00,2012-11-22 23:00:00,26,51,2012,2012,6a+/6b,6b/+,6b+/6c
37886,Brazil,1,162,53,31.0,8,2012-09-29 22:00:00,2017-07-10 22:00:00,68,51,2012,2017,6b/+,6a+/6b,6a/+
65402,Brazil,0,176,73,36.0,3,2016-06-25 22:00:00,2017-09-08 22:00:00,19,44,2016,2017,6a+/6b,6a+/6b,6a/+
44546,Brazil,0,172,68,32.0,6,2012-08-04 22:00:00,2012-08-04 22:00:00,1,36,2012,2012,6,6,6
13570,Brazil,0,189,78,41.0,20,2006-11-07 23:00:00,2010-03-29 22:00:00,43,56,2006,2010,7b,7b+/7c,6c+
53237,Brazil,0,163,63,36.0,7,2014-03-08 23:00:00,2013-05-25 22:00:00,19,49,2014,2013,6a+/6b,6b+/6c,6b
52583,Brazil,0,169,63,21.0,9,2013-12-06 23:00:00,2016-10-03 22:00:00,36,57,2013,2016,7b,6c/+,6c
22055,Brazil,0,169,68,28.0,12,2008-07-20 22:00:00,2015-06-06 22:00:00,44,62,2008,2015,6b+/6c,8a/+,7a/+
1850,Brazil,0,178,78,38.0,21,2002-07-22 22:00:00,2016-09-10 22:00:00,104,55,2002,2016,6a/+,6,6b+
15788,Brazil,0,174,63,26.0,11,2007-06-02 22:00:00,2011-02-20 23:00:00,26,62,2007,2011,6a/+,7a+,7a+/7b
34575,Brazil,0,170,63,40.0,19,2010-08-23 22:00:00,2013-06-08 22:00:00,17,49,2010,2013,6a+/6b,6b/+,6b+
52522,Brazil,0,182,73,24.0,4,2014-08-15 22:00:00,2014-08-15 22:00:00,2,42,2014,2014,6b/+,6b/+,6b/+
65617,Brazil,0,175,63,26.0,1,2017-08-17 22:00:00,2017-08-17 22:00:00,2,44,2017,2017,5b+,6b+/6c,6a/+
44845,Brazil,0,170,58,21.0,6,2016-11-04 23:00:00,2016-11-04 23:00:00,1,53,2016,2016,7b,7b,7b
18268,Brazil,0,166,73,34.0,10,2008-05-23 22:00:00,2016-06-19 22:00:00,58,57,2008,2016,6c/+,7a+,6b+/6c
37733,Brazil,0,168,73,31.0,15,2012-09-14 22:00:00,2015-01-31 23:00:00,28,46,2012,2015,6b+/6c,6b+/6c,6b/+
33790,Brazil,0,183,73,27.0,8,2009-08-15 22:00:00,2017-04-30 22:00:00,240,62,2009,2017,5b+,8a,6c/+
1946,Brazil,0,183,73,39.0,20,2002-07-03 22:00:00,2002-07-18 22:00:00,18,55,2002,2002,6a+/6b,5b+,6b+/6c
44796,Brazil,0,179,68,29.0,7,2017-03-04 23:00:00,2014-01-17 23:00:00,127,62,2017,2014,7b+,7b+,6c/+
61712,Brazil,1,172,58,23.0,2,2017-03-06 23:00:00,2017-03-06 23:00:00,6,42,2017,2017,6,6a+/6b,6a+
57192,Brazil,1,168,58,25.0,4,2015-04-18 22:00:00,2015-06-12 22:00:00,11,46,2015,2015,6b+,6c/+,6b+/6c
15889,Brazil,0,178,68,39.0,27,2007-03-14 23:00:00,2012-07-03 22:00:00,106,62,2007,2012,6,7a,7a
12158,Brazil,0,185,68,42.0,19,2006-07-09 22:00:00,2006-07-09 22:00:00,1,42,2006,2006,6b/+,6b/+,6b/+
58675,Brazil,1,157,53,31.0,5,2015-10-19 22:00:00,2016-10-20 22:00:00,21,46,2015,2016,6b+/6c,5a+,6a+/6b
60493,Brazil,0,178,63,33.0,16,2015-07-08 22:00:00,2016-01-09 23:00:00,27,49,2015,2016,5c+,6b+/6c,6a+/6b
27320,Brazil,0,178,58,32.0,8,2009-08-01 22:00:00,2009-08-01 22:00:00,1,46,2009,2009,6c/+,6c/+,6c/+
44734,Brazil,0,182,73,31.0,5,2012-10-14 22:00:00,2012-12-08 23:00:00,3,40,2012,2012,6a/+,6a+/6b,6a+
50106,Brazil,0,173,78,34.0,4,2013-07-28 22:00:00,2013-07-24 22:00:00,4,44,2013,2013,6b/+,6b/+,6b/+
23743,Brazil,0,165,58,31.0,11,2011-06-05 22:00:00,2013-03-28 23:00:00,6,49,2011,2013,6c,6c+/7a,6c
15909,Brazil,0,174,63,32.0,11,2007-12-26 23:00:00,2017-05-06 22:00:00,152,62,2007,2017,7b,7a,6c+
13599,Brazil,1,159,53,34.0,12,2006-07-18 22:00:00,2006-10-27 22:00:00,5,42,2006,2006,6,6b/+,6a+/6b
2122,Brazil,0,174,73,38.0,22,2000-05-31 22:00:00,2017-04-22 22:00:00,329,62,2000,2017,7c+,7b,7a/+
12168,Brazil,0,177,68,35.0,15,2013-02-13 23:00:00,2015-08-18 22:00:00,3,53,2013,2015,6c/+,7a+,7a/+
44660,Brazil,0,173,63,31.0,16,2012-08-03 22:00:00,2011-12-31 23:00:00,10,49,2012,2012,7a,5,6a+/6b
44763,Brazil,0,170,63,31.0,13,2012-07-22 22:00:00,2017-02-27 23:00:00,33,57,2012,2017,7b+,6b+/6c,7a
44502,Brazil,0,180,63,26.0,16,2012-07-10 22:00:00,2014-04-03 22:00:00,37,49,2012,2014,6b,6b+,6a+/6b
56921,Brazil,0,175,40,33.0,9,2014-11-13 23:00:00,2014-11-13 23:00:00,62,51,2014,2014,6b,6b+,6b/+
37945,Brazil,0,184,63,28.0,14,2011-07-28 22:00:00,2014-12-30 23:00:00,31,68,2011,2014,8b+/8c,7b+,7c
18096,Brazil,0,182,73,42.0,12,2007-07-14 22:00:00,2007-07-14 22:00:00,1,45,2007,2007,6c,6c,6c
5018,Brazil,0,174,68,35.0,22,2004-12-13 23:00:00,2000-03-31 22:00:00,7,59,2004,2000,7c+,7c,7b+/7c
2502,Brazil,1,170,58,33.0,16,2002-06-30 22:00:00,2002-06-30 22:00:00,11,49,2002,2002,7a,5a+,6b
44237,Brazil,0,181,78,29.0,6,2012-09-07 22:00:00,2012-09-07 22:00:00,1,29,2012,2012,5,5,5
2519,Brazil,0,186,73,35.0,19,2002-07-27 22:00:00,2016-10-15 22:00:00,448,66,2002,2016,7c,7a,7a
12341,Brazil,0,182,63,37.0,12,2007-02-03 23:00:00,2007-02-03 23:00:00,1,35,2007,2007,5c+,5c+,5c+
26327,Brazil,0,182,83,32.0,10,2009-04-24 22:00:00,2014-07-06 22:00:00,35,51,2009,2014,6b/+,6c/+,6b+
42169,Brazil,0,181,83,30.0,6,2012-02-20 23:00:00,2017-07-29 22:00:00,146,57,2012,2017,6a/+,7a+,6c
44309,Brazil,1,165,53,24.0,6,2012-07-14 22:00:00,2012-09-30 22:00:00,4,44,2012,2012,6a/+,6b+/6c,6b
63967,Brazil,0,185,63,20.0,4,2016-09-16 22:00:00,2017-07-07 22:00:00,25,59,2016,2017,7c,5b,6c/+
4944,Brazil,0,178,73,46.0,29,2003-05-14 22:00:00,2003-05-14 22:00:00,1,49,2003,2003,7a,7a,7a
38643,Brazil,0,180,73,31.0,6,2011-09-18 22:00:00,2017-06-29 22:00:00,58,53,2011,2017,5c+,7a+/7b,6b+/6c
48400,Brazil,0,184,78,27.0,5,2013-04-11 22:00:00,2013-04-11 22:00:00,9,40,2013,2013,6a+/6b,6a+/6b,6
4989,Brazil,0,184,73,42.0,24,2003-07-22 22:00:00,2016-03-25 23:00:00,55,62,2003,2016,8a/+,7b,7a+
65215,Brazil,1,164,53,32.0,1,2017-02-02 23:00:00,2017-03-02 23:00:00,5,46,2017,2017,6b,6a+,6b
38639,Brazil,0,174,73,31.0,9,2014-01-12 23:00:00,2016-10-24 22:00:00,28,53,2014,2016,7a+,6c/+,6b+
65234,Brazil,1,172,63,26.0,3,2017-03-04 23:00:00,2017-07-21 22:00:00,10,44,2017,2017,6,5b+,6
42177,Brazil,0,181,68,33.0,6,2013-10-06 22:00:00,2013-10-06 22:00:00,2,42,2013,2013,6b/+,6a+/6b,6b
42076,Brazil,0,175,63,34.0,6,2012-03-28 22:00:00,2012-03-28 22:00:00,1,33,2012,2012,5b+,5b+,5b+
8791,Brazil,0,184,78,37.0,15,2005-04-30 22:00:00,2009-01-29 23:00:00,51,57,2005,2009,7b+,7b+,6c+
26274,Brazil,0,176,73,48.0,18,2003-11-22 23:00:00,2008-11-14 23:00:00,7,40,2003,2008,6,6a+/6b,6a/+
51657,Brazil,0,178,68,27.0,4,2014-03-06 23:00:00,2014-03-06 23:00:00,1,33,2014,2014,5b+,5b+,5b+
65347,Brazil,1,154,48,25.0,3,2017-03-16 23:00:00,2017-03-16 23:00:00,1,49,2017,2017,7a,7a,7a
13369,Brazil,1,165,58,36.0,14,2006-08-22 22:00:00,2006-08-22 22:00:00,1,40,2006,2006,6a+/6b,6a+/6b,6a+/6b
38560,Brazil,0,177,73,32.0,7,2011-08-13 22:00:00,2017-03-01 23:00:00,93,57,2011,2017,6a+,6c/+,6c/+
44393,Brazil,0,173,63,26.0,6,2012-05-03 22:00:00,2013-01-03 23:00:00,6,42,2012,2013,6a,6b/+,6a/+
48616,Brazil,0,175,78,31.0,5,2013-05-10 22:00:00,2013-05-05 22:00:00,3,38,2013,2013,5b,6a,6
29012,Brazil,0,176,73,31.0,15,2011-01-06 23:00:00,2011-08-19 22:00:00,11,51,2011,2011,7a+,6b+/6c,6c+
44369,Brazil,1,163,58,27.0,5,2012-04-13 22:00:00,2017-09-09 22:00:00,129,57,2012,2017,6,7c,6b+/6c
7172,Canada,0,175,73,44.0,23,2004-08-31 22:00:00,2004-09-30 22:00:00,12,46,2004,2004,6b+/6c,6a+/6b,6b
30153,Canada,0,182,73,39.0,8,2010-06-15 22:00:00,2010-08-24 22:00:00,8,41,2010,2010,6a/+,5a,6
19988,Canada,1,168,53,39.0,10,2007-08-14 22:00:00,2012-06-29 22:00:00,21,70,2007,2012,7a+,8c/+,7a+/7b
38222,Canada,1,177,58,27.0,7,2011-08-20 22:00:00,2017-08-17 22:00:00,136,53,2011,2017,6a/+,7b,6b+/6c
29727,Canada,0,179,73,42.0,14,2009-06-05 22:00:00,2009-09-11 22:00:00,18,59,2009,2009,7c+,7a+,7b/+
29671,Canada,0,185,88,29.0,8,2009-11-04 23:00:00,2014-06-21 22:00:00,25,51,2009,2014,6,6b+/6c,6b/+
29675,Canada,0,172,63,30.0,9,2010-04-18 22:00:00,2016-05-22 22:00:00,10,51,2010,2016,6c/+,6b+/6c,6c
48344,Canada,0,188,88,29.0,6,2013-04-01 22:00:00,2013-04-20 22:00:00,5,33,2013,2013,5b,5,5b
38300,Canada,0,173,53,22.0,11,2011-08-11 22:00:00,2011-08-10 22:00:00,4,59,2011,2011,7c+,7a+,7b
9295,Canada,1,165,58,41.0,17,2005-07-01 22:00:00,2005-06-25 22:00:00,2,38,2005,2005,6a,6a/+,6a/+
37330,Canada,0,173,68,36.0,9,2011-10-08 22:00:00,2017-09-09 22:00:00,228,57,2011,2017,6b+/6c,7a,6b+
51881,Canada,0,188,78,44.0,6,2013-04-05 22:00:00,2017-03-11 23:00:00,49,57,2013,2017,7a+,7a+,7a+
19168,Canada,0,184,83,36.0,13,2007-06-10 22:00:00,2014-11-21 23:00:00,25,53,2007,2014,6b+/6c,6c/+,6b+/6c
18570,Canada,0,188,78,38.0,12,2008-04-17 22:00:00,2015-10-13 22:00:00,50,62,2008,2015,7a+,7c+,7a+
18282,Canada,0,180,83,38.0,21,2007-09-24 22:00:00,2010-01-29 23:00:00,147,62,2007,2010,8a/+,7c,7a+/7b
28864,Canada,1,163,53,41.0,11,2009-04-03 22:00:00,2007-09-01 22:00:00,4,51,2009,2007,6c/+,6b/+,6c/+
18558,Canada,1,171,53,19.0,13,2011-05-12 22:00:00,2011-05-12 22:00:00,3,44,2011,2011,6b+/6c,6b/+,6b+
8669,Canada,1,173,58,38.0,13,2005-06-30 22:00:00,2006-05-07 22:00:00,10,39,2005,2006,5a+,6,5b+
8421,Canada,1,155,58,35.0,14,2005-03-11 23:00:00,2011-11-18 23:00:00,280,55,2005,2011,7a,7a,6b+/6c
51593,Canada,1,168,63,29.0,4,2013-09-06 22:00:00,2013-10-06 22:00:00,7,38,2013,2013,5a,5,5a+
9034,Canada,1,163,53,40.0,17,2007-03-21 23:00:00,2011-12-07 23:00:00,29,53,2007,2011,6b+/6c,6b/+,6c/+
8664,Canada,0,160,73,38.0,14,2010-07-02 22:00:00,2010-12-24 23:00:00,51,55,2010,2010,7b,6,6b/+
47937,Canada,1,158,53,27.0,8,2012-09-25 22:00:00,2016-10-02 22:00:00,98,66,2012,2016,8a/+,8a/+,7c
8688,Canada,0,170,68,37.0,22,2007-06-25 22:00:00,2013-06-19 22:00:00,10,66,2007,2013,7b+,8b/+,8a/+
8415,Canada,1,165,53,35.0,17,2005-02-28 23:00:00,2005-02-28 23:00:00,19,53,2005,2005,7a+,7a,7a/+
18025,Canada,0,180,78,37.0,17,2007-09-02 22:00:00,2008-12-02 23:00:00,39,57,2007,2008,7b+,6b+/6c,7a
17907,Canada,0,180,68,32.0,15,2007-10-12 22:00:00,2010-08-20 22:00:00,11,51,2007,2010,6a/+,7a+,6b
19675,Canada,1,158,58,28.0,10,2007-10-13 22:00:00,2009-05-23 22:00:00,2,38,2007,2009,6a/+,6a/+,6a/+
38201,Canada,1,160,48,30.0,7,2012-08-18 22:00:00,2012-10-17 22:00:00,2,36,2012,2012,6,5,5b
18557,Canada,1,170,53,21.0,13,2011-05-10 22:00:00,2011-05-13 22:00:00,6,46,2011,2011,6c/+,6a+/6b,6b/+
36514,Canada,0,180,78,36.0,17,2010-06-27 22:00:00,2013-06-15 22:00:00,3,46,2010,2013,6a/+,6c,6b+
7757,Canada,0,169,68,40.0,19,2004-10-24 22:00:00,2016-04-02 22:00:00,161,64,2004,2016,7b+,7b+,7b/+
